#cols 1,2,3 = old surface; cols 4,5,6 new surface 
3.443770	0.004191	0.000000	3.443770	0.004191	0.000000
3.374558	0.032588	0.000000	3.374154	0.031573	0.000000
3.305016	0.060163	0.000000	3.304592	0.059099	0.000000
3.235154	0.086918	0.000000	3.234923	0.086337	0.000000
3.164983	0.112851	0.000000	3.164983	0.112851	0.000000
3.094514	0.137963	0.000000	3.094647	0.138296	0.000000
3.023756	0.162252	0.000000	3.023922	0.162667	0.000000
2.952721	0.185714	0.000000	2.952852	0.186045	0.000000
2.881417	0.208348	0.000000	2.881482	0.208512	0.000000
2.809853	0.230150	0.000000	2.809853	0.230150	0.000000
2.738041	0.251114	0.000000	2.738004	0.251022	0.000000
2.665987	0.271235	0.000000	2.665941	0.271118	0.000000
2.593701	0.290507	0.000000	2.593664	0.290411	0.000000
2.521193	0.308923	0.000000	2.521174	0.308872	0.000000
2.448470	0.326473	0.000000	2.448470	0.326473	0.000000
2.375542	0.343149	0.000000	2.375555	0.343188	0.000000
2.302417	0.358940	0.000000	2.302436	0.359001	0.000000
2.229104	0.373833	0.000000	2.229123	0.373896	0.000000
2.155612	0.387817	0.000000	2.155624	0.387860	0.000000
2.081950	0.400877	0.000000	2.081950	0.400877	0.000000
2.008127	0.412997	0.000000	2.008110	0.412938	0.000000
1.934154	0.424161	0.000000	1.934121	0.424045	0.000000
1.860040	0.434349	0.000000	1.860001	0.434206	0.000000
1.785796	0.443542	0.000000	1.785766	0.443429	0.000000
1.711434	0.451719	0.000000	1.711434	0.451719	0.000000
1.636964	0.458856	0.000000	1.637017	0.459060	0.000000
1.562399	0.464917	0.000000	1.562506	0.465329	0.000000
1.487755	0.469907	0.000000	1.487888	0.470380	0.000000
1.413043	0.473762	0.000000	1.413147	0.474065	0.000000
1.338271	0.476238	0.000000	1.338271	0.476238	0.000000
1.263463	0.476899	0.000000	1.263273	0.476746	0.000000
1.188664	0.475454	0.000000	1.188282	0.475417	0.000000
1.113932	0.471950	0.000000	1.113455	0.472072	0.000000
1.039329	0.466357	0.000000	1.038947	0.466533	0.000000
0.964917	0.458622	0.000000	0.964917	0.458622	0.000000
0.890764	0.448713	0.000000	0.891448	0.448234	0.000000
0.816941	0.436586	0.000000	0.818331	0.435557	0.000000
0.743526	0.422193	0.000000	0.745283	0.420848	0.000000
0.670605	0.405479	0.000000	0.672024	0.404368	0.000000
0.598273	0.386376	0.000000	0.598272	0.386377	0.000000
0.526638	0.364804	0.000000	0.524049	0.366879	0.000000
0.455831	0.340656	0.000000	0.450591	0.344864	0.000000
0.386009	0.313794	0.000000	0.379440	0.319066	0.000000
0.317378	0.284023	0.000000	0.312138	0.288219	0.000000
0.250223	0.251060	0.000000	0.250223	0.251059	0.000000
0.184978	0.214464	0.000000	0.194635	0.206910	0.000000
0.122396	0.173491	0.000000	0.143898	0.157456	0.000000
0.064064	0.126694	0.000000	0.095932	0.104971	0.000000
0.014674	0.070697	0.000000	0.048659	0.051727	0.000000
-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000


3.499767	0.014916	-0.158081	3.499767	0.014916	-0.158081
3.431290	0.043083	-0.158081	3.430889	0.042079	-0.158081
3.362485	0.070438	-0.158081	3.362064	0.069385	-0.158081
3.293362	0.096981	-0.158081	3.293133	0.096406	-0.158081
3.223933	0.122711	-0.158081	3.223933	0.122711	-0.158081
3.154208	0.147628	-0.158081	3.154340	0.147958	-0.158081
3.084197	0.171731	-0.158081	3.084361	0.172141	-0.158081
3.013909	0.195016	-0.158081	3.014040	0.195343	-0.158081
2.943356	0.217482	-0.158081	2.943420	0.217644	-0.158081
2.872545	0.239124	-0.158081	2.872545	0.239124	-0.158081
2.801486	0.259937	-0.158081	2.801450	0.259846	-0.158081
2.730189	0.279916	-0.158081	2.730143	0.279801	-0.158081
2.658661	0.299055	-0.158081	2.658624	0.298960	-0.158081
2.586911	0.317347	-0.158081	2.586893	0.317297	-0.158081
2.514949	0.334782	-0.158081	2.514950	0.334782	-0.158081
2.442783	0.351352	-0.158081	2.442796	0.351391	-0.158081
2.370421	0.367046	-0.158081	2.370440	0.367106	-0.158081
2.297872	0.381852	-0.158081	2.297890	0.381914	-0.158081
2.225145	0.395758	-0.158081	2.225157	0.395800	-0.158081
2.152249	0.408750	-0.158081	2.152249	0.408750	-0.158081
2.079194	0.420811	-0.158081	2.079176	0.420752	-0.158081
2.005988	0.431926	-0.158081	2.005955	0.431812	-0.158081
1.932643	0.442076	-0.158081	1.932603	0.441935	-0.158081
1.859167	0.451241	-0.158081	1.859137	0.451129	-0.158081
1.785573	0.459401	-0.158081	1.785574	0.459401	-0.158081
1.711873	0.466530	-0.158081	1.711926	0.466732	-0.158081
1.638077	0.472596	-0.158081	1.638183	0.473004	-0.158081
1.564202	0.477601	-0.158081	1.564333	0.478069	-0.158081
1.490259	0.481483	-0.158081	1.490362	0.481783	-0.158081
1.416255	0.484000	-0.158081	1.416254	0.484000	-0.158081
1.342213	0.484720	-0.158081	1.342025	0.484570	-0.158081
1.268179	0.483357	-0.158081	1.267801	0.483321	-0.158081
1.194210	0.479956	-0.158081	1.193738	0.480076	-0.158081
1.120366	0.474486	-0.158081	1.119989	0.474660	-0.158081
1.046710	0.466897	-0.158081	1.046710	0.466896	-0.158081
0.973307	0.457155	-0.158081	0.973984	0.456681	-0.158081
0.900229	0.445218	-0.158081	0.901604	0.444198	-0.158081
0.827553	0.431038	-0.158081	0.829292	0.429705	-0.158081
0.755364	0.414559	-0.158081	0.756768	0.413459	-0.158081
0.683756	0.395717	-0.158081	0.683755	0.395717	-0.158081
0.612837	0.374429	-0.158081	0.610275	0.376486	-0.158081
