#cols 1,2,3 = old surface; cols 4,5,6 new surface 
2.515843	-0.065716	0.000000	2.515843	-0.065716	0.000000
2.470293	-0.065302	0.000000	2.470293	-0.065302	0.000000
2.424743	-0.064888	0.000000	2.424743	-0.064888	0.000000
2.379194	-0.064475	0.000000	2.379194	-0.064475	0.000000
2.333644	-0.064061	0.000000	2.333644	-0.064061	0.000000
2.288095	-0.063647	0.000000	2.288095	-0.063647	0.000000
2.242545	-0.063234	0.000000	2.242545	-0.063234	0.000000
2.196995	-0.062820	0.000000	2.196995	-0.062820	0.000000
2.151446	-0.062407	0.000000	2.151446	-0.062407	0.000000
2.105896	-0.061993	0.000000	2.105896	-0.061993	0.000000
2.060346	-0.061579	0.000000	2.060346	-0.061579	0.000000
2.014797	-0.061166	0.000000	2.014797	-0.061166	0.000000
1.969247	-0.060752	0.000000	1.969247	-0.060752	0.000000
1.923698	-0.060338	0.000000	1.923698	-0.060338	0.000000
1.878148	-0.059925	0.000000	1.878148	-0.059925	0.000000
1.832598	-0.059511	0.000000	1.832598	-0.059511	0.000000
1.787049	-0.059097	0.000000	1.787049	-0.059097	0.000000
1.741499	-0.058684	0.000000	1.741499	-0.058684	0.000000
1.695949	-0.058270	0.000000	1.695949	-0.058270	0.000000
1.650400	-0.057856	0.000000	1.650400	-0.057856	0.000000
1.604850	-0.057443	0.000000	1.604850	-0.057443	0.000000
1.559301	-0.057029	0.000000	1.559301	-0.057029	0.000000
1.513751	-0.056615	0.000000	1.513751	-0.056615	0.000000
1.468201	-0.056202	0.000000	1.468201	-0.056202	0.000000
1.422652	-0.055788	0.000000	1.422652	-0.055788	0.000000
1.377102	-0.055374	0.000000	1.377102	-0.055374	0.000000
1.331552	-0.054961	0.000000	1.331552	-0.054961	0.000000
1.286003	-0.054547	0.000000	1.286003	-0.054547	0.000000
1.240453	-0.054133	0.000000	1.240453	-0.054133	0.000000
1.194904	-0.053720	0.000000	1.194904	-0.053720	0.000000
1.149354	-0.053306	0.000000	1.149354	-0.053306	0.000000
1.103804	-0.052892	0.000000	1.103804	-0.052892	0.000000
1.058255	-0.052479	0.000000	1.058255	-0.052479	0.000000
1.012705	-0.052065	0.000000	1.012705	-0.052065	0.000000
