0.000000 0.000000 0.059017 -1.120243		4.572663	0.775978	-7.745967
0.083806 0.000000 0.800921 -1.120243		4.213479	0.775978	-7.096808
0.188359 0.000000 1.726485 -1.120243		3.765378	0.775978	-6.286947
0.292621 0.000000 2.649479 -1.120243		3.318521	0.775978	-5.479335
0.396503 0.000000 3.569107 -1.120243		2.873294	0.775978	-4.674668
0.499880 0.000000 4.484267 -1.120243		2.430230	0.775978	-3.873911
0.602580 0.000000 5.393425 -1.120243		1.990072	0.775978	-3.078405
0.704357 0.000000 6.294423 -1.120243		1.553865	0.775978	-2.290040
0.804870 0.000000 7.184223 -1.120243		1.123079	0.775978	-1.511472
0.903637 0.000000 8.058574 -1.120243		0.699772	0.775978	-0.746423
1.000000 0.000000 8.911637 -1.120243		0.286771	0.775978	0.000000


0.000000 0.183673 0.059017 -0.969365		4.572663	0.625099	-7.745967
0.083806 0.183673 0.800921 -0.969365		4.213479	0.625099	-7.096808
0.188359 0.183673 1.726485 -0.969365		3.765378	0.625099	-6.286947
0.292621 0.183673 2.649479 -0.969365		3.318521	0.625099	-5.479335
0.396503 0.183673 3.569107 -0.969365		2.873294	0.625099	-4.674668
0.499880 0.183673 4.484267 -0.969365		2.430230	0.625099	-3.873911
0.602580 0.183673 5.393425 -0.969365		1.990072	0.625099	-3.078405
0.704357 0.183673 6.294423 -0.969365		1.553865	0.625099	-2.290040
0.804870 0.183673 7.184223 -0.969365		1.123079	0.625099	-1.511472
0.903637 0.183673 8.058574 -0.969365		0.699772	0.625099	-0.746423
1.000000 0.183673 8.911637 -0.969365		0.286771	0.625099	0.000000


0.000000 0.387755 0.059017 -0.801722		4.572663	0.457456	-7.745967
0.083806 0.387755 0.800921 -0.801722		4.213479	0.457456	-7.096808
0.188359 0.387755 1.726485 -0.801722		3.765378	0.457456	-6.286947
0.292621 0.387755 2.649479 -0.801722		3.318521	0.457456	-5.479335
0.396503 0.387755 3.569107 -0.801722		2.873294	0.457456	-4.674668
0.499880 0.387755 4.484267 -0.801722		2.430230	0.457456	-3.873911
0.602580 0.387755 5.393425 -0.801722		1.990072	0.457456	-3.078405
0.704357 0.387755 6.294423 -0.801722		1.553865	0.457456	-2.290040
0.804870 0.387755 7.184223 -0.801722		1.123079	0.457456	-1.511472
0.903637 0.387755 8.058574 -0.801722		0.699772	0.457456	-0.746423
1.000000 0.387755 8.911637 -0.801722		0.286771	0.457456	0.000000


0.000000 0.591837 0.059017 -0.634079		4.572663	0.289813	-7.745967
0.083806 0.591837 0.800921 -0.634079		4.213479	0.289813	-7.096808
0.188359 0.591837 1.726485 -0.634079		3.765378	0.289813	-6.286947
0.292621 0.591837 2.649479 -0.634079		3.318521	0.289813	-5.479335
0.396503 0.591837 3.569107 -0.634079		2.873294	0.289813	-4.674668
0.499880 0.591837 4.484267 -0.634079		2.430230	0.289813	-3.873911
0.602580 0.591837 5.393425 -0.634079		1.990072	0.289813	-3.078405
0.704357 0.591837 6.294423 -0.634079		1.553865	0.289813	-2.290040
0.804870 0.591837 7.184223 -0.634079		1.123079	0.289813	-1.511472
0.903637 0.591837 8.058574 -0.634079		0.699772	0.289813	-0.746423
1.000000 0.591837 8.911637 -0.634079		0.286771	0.289813	0.000000


0.000000 0.795918 0.059017 -0.466436		4.572663	0.122170	-7.745967
0.083806 0.795918 0.800921 -0.466436		4.213479	0.122170	-7.096808
0.188359 0.795918 1.726485 -0.466436		3.765378	0.122170	-6.286947
0.292621 0.795918 2.649479 -0.466436		3.318521	0.122170	-5.479335
0.396503 0.795918 3.569107 -0.466436		2.873294	0.122170	-4.674668
0.499880 0.795918 4.484267 -0.466436		2.430230	0.122170	-3.873911
0.602580 0.795918 5.393425 -0.466436		1.990072	0.122170	-3.078405
0.704357 0.795918 6.294423 -0.466436		1.553865	0.122170	-2.290040
0.804870 0.795918 7.184223 -0.466436		1.123079	0.122170	-1.511472
0.903637 0.795918 8.058574 -0.466436		0.699772	0.122170	-0.746423
1.000000 0.795918 8.911637 -0.466436		0.286771	0.122170	0.000000


0.000000 1.000000 0.059017 -0.298793		4.572663	-0.045473	-7.745967
0.083806 1.000000 0.800921 -0.298793		4.213479	-0.045473	-7.096808
0.188359 1.000000 1.726485 -0.298793		3.765378	-0.045473	-6.286947
0.292621 1.000000 2.649479 -0.298793		3.318521	-0.045473	-5.479335
0.396503 1.000000 3.569107 -0.298793		2.873294	-0.045473	-4.674668
0.499880 1.000000 4.484267 -0.298793		2.430230	-0.045473	-3.873911
0.602580 1.000000 5.393425 -0.298793		1.990072	-0.045473	-3.078405
0.704357 1.000000 6.294423 -0.298793		1.553865	-0.045473	-2.290040
0.804870 1.000000 7.184223 -0.298793		1.123079	-0.045473	-1.511472
0.903637 1.000000 8.058574 -0.298793		0.699772	-0.045473	-0.746423
1.000000 1.000000 8.911637 -0.298793		0.286771	-0.045473	0.000000


