0.000000 0.000000 0.000000 0.000000		3.443770	0.004191	0.000000
0.081634 0.000000 0.081634 0.000000		3.164978	0.112853	0.000000
0.183677 0.000000 0.183677 0.000000		2.809841	0.230153	0.000000
0.285720 0.000000 0.285720 0.000000		2.448450	0.326478	0.000000
0.387763 0.000000 0.387763 0.000000		2.081921	0.400882	0.000000
0.489806 0.000000 0.489806 0.000000		1.711398	0.451723	0.000000
0.591846 0.000000 0.591846 0.000000		1.338239	0.476239	0.000000
0.693884 0.000000 0.693884 0.000000		0.964892	0.458619	0.000000
0.795923 0.000000 0.795923 0.000000		0.598256	0.386372	0.000000
0.897962 0.000000 0.897962 0.000000		0.250215	0.251055	0.000000
1.000000 0.000000 1.000000 0.000000		0.000000	0.000000	0.000000


0.000000 0.083806 0.000000 0.083806		3.673723	0.048232	-0.649159
0.081634 0.083806 0.081634 0.083806		3.407056	0.153342	-0.649159
0.183677 0.083806 0.183677 0.083806		3.067285	0.267005	-0.649159
0.285720 0.083806 0.285720 0.083806		2.721446	0.360598	-0.649159
0.387763 0.083806 0.387763 0.083806		2.370607	0.433211	-0.649159
0.489806 0.083806 0.489806 0.083806		2.015854	0.483266	-0.649159
0.591846 0.083806 0.591846 0.083806		1.658480	0.508114	-0.649159
0.693884 0.083806 0.693884 0.083806		1.300774	0.492599	-0.649159
0.795923 0.083806 0.795923 0.083806		0.949295	0.424729	-0.649159
0.897962 0.083806 0.897962 0.083806		0.615399	0.296376	-0.649159
1.000000 0.083806 1.000000 0.083806		0.374792	0.056794	-0.649159


0.000000 0.188359 0.000000 0.188359		3.960603	0.103175	-1.459020
0.081634 0.188359 0.081634 0.188359		3.709060	0.203853	-1.459020
0.183677 0.188359 0.183677 0.188359		3.388460	0.312979	-1.459020
0.285720 0.188359 0.285720 0.188359		3.062024	0.403164	-1.459020
0.387763 0.188359 0.387763 0.188359		2.730757	0.473542	-1.459020
0.489806 0.188359 0.489806 0.188359		2.395679	0.522618	-1.459020
0.591846 0.188359 0.591846 0.188359		2.057999	0.547879	-1.459020
0.693884 0.188359 0.693884 0.188359		1.719803	0.534990	-1.459020
0.795923 0.188359 0.795923 0.188359		1.387235	0.472582	-1.459020
0.897962 0.188359 0.897962 0.188359		1.070986	0.352915	-1.459020
1.000000 0.188359 1.000000 0.188359		0.842365	0.127648	-1.459020


0.000000 0.292621 0.000000 0.292621		4.246687	0.157966	-2.266632
0.081634 0.292621 0.081634 0.292621		4.010226	0.254224	-2.266632
0.183677 0.292621 0.183677 0.292621		3.708743	0.358825	-2.266632
0.285720 0.292621 0.285720 0.292621		3.401656	0.445612	-2.266632
0.387763 0.292621 0.387763 0.292621		3.089908	0.513762	-2.266632
0.489806 0.292621 0.489806 0.292621		2.774450	0.561861	-2.266632
0.591846 0.292621 0.591846 0.292621		2.456409	0.587535	-2.266632
0.693884 0.292621 0.693884 0.292621		2.137670	0.577264	-2.266632
0.795923 0.292621 0.795923 0.292621		1.823959	0.520302	-2.266632
0.897962 0.292621 0.897962 0.292621		1.525308	0.409297	-2.266632
1.000000 0.292621 1.000000 0.292621		1.308640	0.198305	-2.266632


0.000000 0.396503 0.000000 0.396503		4.531727	0.212557	-3.071298
0.081634 0.396503 0.081634 0.396503		4.310294	0.304412	-3.071298
0.183677 0.396503 0.183677 0.396503		4.027858	0.404505	-3.071298
0.285720 0.396503 0.285720 0.396503		3.740050	0.487905	-3.071298
0.387763 0.396503 0.387763 0.396503		3.447748	0.553835	-3.071298
0.489806 0.396503 0.489806 0.396503		3.151840	0.600960	-3.071298
0.591846 0.396503 0.591846 0.396503		2.853365	0.627045	-3.071298
0.693884 0.396503 0.693884 0.396503		2.554012	0.619383	-3.071298
0.795923 0.396503 0.795923 0.396503		2.259090	0.567848	-3.071298
0.897962 0.396503 0.897962 0.396503		1.977973	0.465474	-3.071298
1.000000 0.396503 1.000000 0.396503		1.773215	0.268704	-3.071298


0.000000 0.499880 0.000000 0.499880		4.815382	0.266883	-3.872056
0.081634 0.499880 0.081634 0.499880		4.608904	0.354355	-3.872056
0.183677 0.499880 0.183677 0.499880		4.345423	0.449962	-3.872056
0.285720 0.499880 0.285720 0.499880		4.076800	0.529992	-3.872056
0.387763 0.499880 0.387763 0.499880		3.803851	0.593713	-3.872056
0.489806 0.499880 0.489806 0.499880		3.527396	0.639870	-3.872056
0.591846 0.499880 0.591846 0.499880		3.248393	0.666364	-3.872056
0.693884 0.499880 0.693884 0.499880		2.968332	0.661298	-3.872056
0.795923 0.499880 0.795923 0.499880		2.692108	0.615163	-3.872056
0.897962 0.499880 0.897962 0.499880		2.428439	0.521378	-3.872056
1.000000 0.499880 1.000000 0.499880		2.235533	0.338761	-3.872056


0.000000 0.602580 0.000000 0.602580		5.097177	0.320852	-4.667561
0.081634 0.602580 0.081634 0.602580		4.905555	0.403972	-4.667561
0.183677 0.602580 0.183677 0.602580		4.660905	0.495121	-4.667561
0.285720 0.602580 0.285720 0.602580		4.411341	0.571804	-4.667561
0.387763 0.602580 0.387763 0.602580		4.157617	0.633330	-4.667561
0.489806 0.602580 0.489806 0.602580		3.900489	0.678524	-4.667561
0.591846 0.602580 0.591846 0.602580		3.640830	0.705425	-4.667561
0.693884 0.602580 0.693884 0.602580		3.379935	0.702938	-4.667561
0.795923 0.602580 0.795923 0.602580		3.122285	0.662168	-4.667561
0.897962 0.602580 0.897962 0.602580		2.875951	0.576915	-4.667561
1.000000 0.602580 1.000000 0.602580		2.694818	0.408359	-4.667561


0.000000 0.704357 0.000000 0.704357		5.376442	0.374337	-5.455927
0.081634 0.704357 0.081634 0.704357		5.199544	0.453142	-5.455927
0.183677 0.704357 0.183677 0.704357		4.973555	0.539875	-5.455927
0.285720 0.704357 0.285720 0.704357		4.742879	0.613240	-5.455927
0.387763 0.704357 0.387763 0.704357		4.508209	0.672591	-5.455927
0.489806 0.704357 0.489806 0.704357		4.270233	0.716832	-5.455927
0.591846 0.704357 0.591846 0.704357		4.029745	0.744135	-5.455927
0.693884 0.704357 0.693884 0.704357		3.787843	0.744204	-5.455927
0.795923 0.704357 0.795923 0.704357		3.548602	0.708751	-5.455927
0.897962 0.704357 0.897962 0.704357		3.319446	0.631954	-5.455927
1.000000 0.704357 1.000000 0.704357		3.149981	0.477332	-5.455927


0.000000 0.804870 0.000000 0.804870		5.652237	0.427157	-6.234494
0.081634 0.804870 0.081634 0.804870		5.489879	0.501702	-6.234494
0.183677 0.804870 0.183677 0.804870		5.282319	0.584073	-6.234494
0.285720 0.804870 0.285720 0.804870		5.070297	0.654161	-6.234494
0.387763 0.804870 0.387763 0.804870		4.854443	0.711364	-6.234494
0.489806 0.804870 0.489806 0.804870		4.635382	0.754663	-6.234494
0.591846 0.804870 0.591846 0.804870		4.413826	0.782364	-6.234494
0.693884 0.804870 0.693884 0.804870		4.190681	0.784957	-6.234494
0.795923 0.804870 0.795923 0.804870		3.969619	0.754755	-6.234494
0.897962 0.804870 0.897962 0.804870		3.757429	0.686309	-6.234494
1.000000 0.804870 1.000000 0.804870		3.599487	0.545448	-6.234494


0.000000 0.903637 0.000000 0.903637		5.923243	0.479060	-6.999544
0.081634 0.903637 0.081634 0.903637		5.775173	0.549418	-6.999544
0.183677 0.903637 0.183677 0.903637		5.585723	0.627503	-6.999544
0.285720 0.903637 0.285720 0.903637		5.392030	0.694372	-6.999544
0.387763 0.903637 0.387763 0.903637		5.194666	0.749464	-6.999544
0.489806 0.903637 0.489806 0.903637		4.994191	0.791838	-6.999544
0.591846 0.903637 0.591846 0.903637		4.791239	0.819929	-6.999544
0.693884 0.903637 0.693884 0.903637		4.586525	0.825003	-6.999544
0.795923 0.903637 0.795923 0.903637		4.383327	0.799960	-6.999544
0.897962 0.903637 0.897962 0.903637		4.187808	0.739720	-6.999544
1.000000 0.903637 1.000000 0.903637		4.041189	0.612381	-6.999544


0.000000 1.000000 0.000000 1.000000		6.187651	0.529700	-7.745967
0.081634 1.000000 0.081634 1.000000		6.053521	0.595973	-7.745967
0.183677 1.000000 0.183677 1.000000		5.881740	0.669876	-7.745967
0.285720 1.000000 0.285720 1.000000		5.705930	0.733604	-7.745967
0.387763 1.000000 0.387763 1.000000		5.526605	0.786637	-7.745967
0.489806 1.000000 0.489806 1.000000		5.344264	0.828107	-7.745967
0.591846 1.000000 0.591846 1.000000		5.159463	0.856580	-7.745967
0.693884 1.000000 0.693884 1.000000		4.972732	0.864073	-7.745967
0.795923 1.000000 0.795923 1.000000		4.786963	0.844064	-7.745967
0.897962 1.000000 0.897962 1.000000		4.607708	0.791830	-7.745967
1.000000 1.000000 1.000000 1.000000		4.472136	0.677684	-7.745967


